PRISM Time Series Data
Locations: 10
Climate variable: ppt
Spatial resolution: 4km
Period: 2017-01-01 - 2017-06-30
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2018-Aug-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm)
L001,-123.2046,44.2593,95.0,2017-02-16,30.74
L001,-123.2046,44.2593,95.0,2017-02-17,18.88
L001,-123.2046,44.2593,95.0,2017-02-18,3.85
L001,-123.2046,44.2593,95.0,2017-02-19,6.81
L001,-123.2046,44.2593,95.0,2017-02-20,12.67
L001,-123.2046,44.2593,95.0,2017-02-21,26.44
L001,-123.2046,44.2593,95.0,2017-02-22,13.11
L001,-123.2046,44.2593,95.0,2017-02-23,3.59
L001,-123.2046,44.2593,95.0,2017-02-24,1.39
L001,-123.2046,44.2593,95.0,2017-02-25,1.47
L001,-123.2046,44.2593,95.0,2017-02-26,1.79
L001,-123.2046,44.2593,95.0,2017-02-27,8.17
L001,-123.2046,44.2593,95.0,2017-02-28,5.70
L001,-123.2046,44.2593,95.0,2017-03-01,1.16
L001,-123.2046,44.2593,95.0,2017-03-02,0.00
L001,-123.2046,44.2593,95.0,2017-03-03,0.00
L001,-123.2046,44.2593,95.0,2017-03-04,7.16
L001,-123.2046,44.2593,95.0,2017-03-05,7.40
L001,-123.2046,44.2593,95.0,2017-03-06,13.72
L001,-123.2046,44.2593,95.0,2017-03-07,11.05
L001,-123.2046,44.2593,95.0,2017-03-08,19.55
L001,-123.2046,44.2593,95.0,2017-03-09,11.72
L001,-123.2046,44.2593,95.0,2017-03-10,8.86
L001,-123.2046,44.2593,95.0,2017-03-11,0.83
L001,-123.2046,44.2593,95.0,2017-03-12,2.95
L001,-123.2046,44.2593,95.0,2017-03-13,0.00
L001,-123.2046,44.2593,95.0,2017-03-14,2.90
L001,-123.2046,44.2593,95.0,2017-03-15,4.27
L001,-123.2046,44.2593,95.0,2017-03-16,10.85
L001,-123.2046,44.2593,95.0,2017-03-17,0.65
L001,-123.2046,44.2593,95.0,2017-03-18,5.65
L001,-123.2046,44.2593,95.0,2017-03-19,9.05
L001,-123.2046,44.2593,95.0,2017-03-20,0.00
L001,-123.2046,44.2593,95.0,2017-03-21,9.16
L001,-123.2046,44.2593,95.0,2017-03-22,2.63
L001,-123.2046,44.2593,95.0,2017-03-23,1.56
L001,-123.2046,44.2593,95.0,2017-03-24,20.90
L001,-123.2046,44.2593,95.0,2017-03-25,10.93
L001,-123.2046,44.2593,95.0,2017-03-26,2.69
L001,-123.2046,44.2593,95.0,2017-03-27,13.10
L001,-123.2046,44.2593,95.0,2017-03-28,3.21
L001,-123.2046,44.2593,95.0,2017-03-29,2.52
L001,-123.2046,44.2593,95.0,2017-03-30,8.19
L001,-123.2046,44.2593,95.0,2017-03-31,0.90
L001,-123.2046,44.2593,95.0,2017-04-01,0.00
L001,-123.2046,44.2593,95.0,2017-04-02,0.41
L001,-123.2046,44.2593,95.0,2017-04-03,0.00
L001,-123.2046,44.2593,95.0,2017-04-04,0.00
L001,-123.2046,44.2593,95.0,2017-04-05,0.00
L001,-123.2046,44.2593,95.0,2017-04-06,1.35
L001,-123.2046,44.2593,95.0,2017-04-07,6.42
L001,-123.2046,44.2593,95.0,2017-04-08,17.07
L001,-123.2046,44.2593,95.0,2017-04-09,2.67
L001,-123.2046,44.2593,95.0,2017-04-10,5.26
L001,-123.2046,44.2593,95.0,2017-04-11,0.64
L001,-123.2046,44.2593,95.0,2017-04-12,9.37
L001,-123.2046,44.2593,95.0,2017-04-13,3.15
L001,-123.2046,44.2593,95.0,2017-04-14,3.57
L001,-123.2046,44.2593,95.0,2017-04-15,1.15
L001,-123.2046,44.2593,95.0,2017-04-16,0.00
L001,-123.2046,44.2593,95.0,2017-04-17,8.30
L001,-123.2046,44.2593,95.0,2017-04-18,17.44
L001,-123.2046,44.2593,95.0,2017-04-19,1.51
L001,-123.2046,44.2593,95.0,2017-04-20,9.31
L001,-123.2046,44.2593,95.0,2017-04-21,2.38
L001,-123.2046,44.2593,95.0,2017-04-22,0.36
L001,-123.2046,44.2593,95.0,2017-04-23,1.01
L001,-123.2046,44.2593,95.0,2017-04-24,9.14
L001,-123.2046,44.2593,95.0,2017-04-25,5.42
L001,-123.2046,44.2593,95.0,2017-04-26,10.99
L001,-123.2046,44.2593,95.0,2017-04-27,5.49
L001,-123.2046,44.2593,95.0,2017-04-28,1.87
L001,-123.2046,44.2593,95.0,2017-04-29,0.00
L001,-123.2046,44.2593,95.0,2017-04-30,0.87
L001,-123.2046,44.2593,95.0,2017-05-01,0.29
L001,-123.2046,44.2593,95.0,2017-05-02,0.00
L001,-123.2046,44.2593,95.0,2017-05-03,0.00
L001,-123.2046,44.2593,95.0,2017-05-04,0.09
L001,-123.2046,44.2593,95.0,2017-05-05,0.54
L001,-123.2046,44.2593,95.0,2017-05-06,2.54
L001,-123.2046,44.2593,95.0,2017-05-07,0.32
L001,-123.2046,44.2593,95.0,2017-05-08,0.00
L001,-123.2046,44.2593,95.0,2017-05-09,0.00
L001,-123.2046,44.2593,95.0,2017-05-10,0.00
L001,-123.2046,44.2593,95.0,2017-05-11,2.38
L001,-123.2046,44.2593,95.0,2017-05-12,9.49
L001,-123.2046,44.2593,95.0,2017-05-13,3.98
L001,-123.2046,44.2593,95.0,2017-05-14,3.57
L001,-123.2046,44.2593,95.0,2017-05-15,0.46
L001,-123.2046,44.2593,95.0,2017-05-16,4.66
L001,-123.2046,44.2593,95.0,2017-05-17,3.71
L001,-123.2046,44.2593,95.0,2017-05-18,0.00
L001,-123.2046,44.2593,95.0,2017-05-19,0.01
L001,-123.2046,44.2593,95.0,2017-05-20,0.01
L001,-123.2046,44.2593,95.0,2017-05-21,0.01
L001,-123.2046,44.2593,95.0,2017-05-22,0.01
L001,-123.2046,44.2593,95.0,2017-05-23,0.01
L001,-123.2046,44.2593,95.0,2017-05-24,0.01
L001,-123.2046,44.2593,95.0,2017-05-25,0.00
L001,-123.2046,44.2593,95.0,2017-05-26,0.00
L001,-123.2046,44.2593,95.0,2017-05-27,0.00
L001,-123.2046,44.2593,95.0,2017-05-28,0.00
L001,-123.2046,44.2593,95.0,2017-05-29,0.00
L001,-123.2046,44.2593,95.0,2017-05-30,0.23
L001,-123.2046,44.2593,95.0,2017-05-31,0.00
L001,-123.2046,44.2593,95.0,2017-06-01,0.00
L001,-123.2046,44.2593,95.0,2017-06-02,0.00
L001,-123.2046,44.2593,95.0,2017-06-03,0.00
L001,-123.2046,44.2593,95.0,2017-06-04,0.00
L001,-123.2046,44.2593,95.0,2017-06-05,0.00
L001,-123.2046,44.2593,95.0,2017-06-06,0.00
L001,-123.2046,44.2593,95.0,2017-06-07,0.00
L001,-123.2046,44.2593,95.0,2017-06-08,11.18
L001,-123.2046,44.2593,95.0,2017-06-09,1.65
L001,-123.2046,44.2593,95.0,2017-06-10,7.80
L001,-123.2046,44.2593,95.0,2017-06-11,9.52
L001,-123.2046,44.2593,95.0,2017-06-12,1.65
L001,-123.2046,44.2593,95.0,2017-06-13,0.18
L001,-123.2046,44.2593,95.0,2017-06-14,0.00
L001,-123.2046,44.2593,95.0,2017-06-15,1.29
L001,-123.2046,44.2593,95.0,2017-06-16,3.26
L001,-123.2046,44.2593,95.0,2017-06-17,0.83
L001,-123.2046,44.2593,95.0,2017-06-18,0.00
L001,-123.2046,44.2593,95.0,2017-06-19,0.00
L001,-123.2046,44.2593,95.0,2017-06-20,0.00
L001,-123.2046,44.2593,95.0,2017-06-21,0.00
L001,-123.2046,44.2593,95.0,2017-06-22,0.00
L001,-123.2046,44.2593,95.0,2017-06-23,0.00
L001,-123.2046,44.2593,95.0,2017-06-24,0.00
L001,-123.2046,44.2593,95.0,2017-06-25,0.00
L001,-123.2046,44.2593,95.0,2017-06-26,0.00
L001,-123.2046,44.2593,95.0,2017-06-27,0.00
L001,-123.2046,44.2593,95.0,2017-06-28,0.00
L001,-123.2046,44.2593,95.0,2017-06-29,0.00
L001,-123.2046,44.2593,95.0,2017-06-30,0.00

L002,-123.1406,44.1936,104.0,2017-01-01,4.82
L002,-123.1406,44.1936,104.0,2017-01-02,4.25
L002,-123.1406,44.1936,104.0,2017-01-03,0.38
L002,-123.1406,44.1936,104.0,2017-01-04,2.04
L002,-123.1406,44.1936,104.0,2017-01-05,1.62
L002,-123.1406,44.1936,104.0,2017-01-06,0.00
L002,-123.1406,44.1936,104.0,2017-01-07,0.84
L002,-123.1406,44.1936,104.0,2017-01-08,21.10
L002,-123.1406,44.1936,104.0,2017-01-09,19.69
L002,-123.1406,44.1936,104.0,2017-01-10,8.84
L002,-123.1406,44.1936,104.0,2017-01-11,17.16
L002,-123.1406,44.1936,104.0,2017-01-12,3.42
L002,-123.1406,44.1936,104.0,2017-01-13,0.40
L002,-123.1406,44.1936,104.0,2017-01-14,0.00
L002,-123.1406,44.1936,104.0,2017-01-15,0.00
L002,-123.1406,44.1936,104.0,2017-01-16,0.00
L002,-123.1406,44.1936,104.0,2017-01-17,0.33
L002,-123.1406,44.1936,104.0,2017-01-18,14.23
L002,-123.1406,44.1936,104.0,2017-01-19,4.35
L002,-123.1406,44.1936,104.0,2017-01-20,1.60
L002,-123.1406,44.1936,104.0,2017-01-21,3.00
L002,-123.1406,44.1936,104.0,2017-01-22,11.43
L002,-123.1406,44.1936,104.0,2017-01-23,0.39
L002,-123.1406,44.1936,104.0,2017-01-24,0.00
L002,-123.1406,44.1936,104.0,2017-01-25,0.00
L002,-123.1406,44.1936,104.0,2017-01-26,0.61
L002,-123.1406,44.1936,104.0,2017-01-27,0.00
L002,-123.1406,44.1936,104.0,2017-01-28,0.00
L002,-123.1406,44.1936,104.0,2017-01-29,0.00
L002,-123.1406,44.1936,104.0,2017-01-30,0.00
L002,-123.1406,44.1936,104.0,2017-01-31,0.90
L002,-123.1406,44.1936,104.0,2017-02-01,0.48
L002,-123.1406,44.1936,104.0,2017-02-02,0.00
L002,-123.1406,44.1936,104.0,2017-02-03,4.78
L002,-123.1406,44.1936,104.0,2017-02-04,11.90
L002,-123.1406,44.1936,104.0,2017-02-05,28.05
L002,-123.1406,44.1936,104.0,2017-02-06,11.92
L002,-123.1406,44.1936,104.0,2017-02-07,18.39
L002,-123.1406,44.1936,104.0,2017-02-08,8.32
L002,-123.1406,44.1936,104.0,2017-02-09,18.24
L002,-123.1406,44.1936,104.0,2017-02-10,12.52
L002,-123.1406,44.1936,104.0,2017-02-11,8.26
L002,-123.1406,44.1936,104.0,2017-02-12,1.89
L002,-123.1406,44.1936,104.0,2017-02-13,0.00
L002,-123.1406,44.1936,104.0,2017-02-14,0.00
L002,-123.1406,44.1936,104.0,2017-02-15,1.12
L002,-123.1406,44.1936,104.0,2017-02-16,28.70
L002,-123.1406,44.1936,104.0,2017-02-17,14.93
L002,-123.1406,44.1936,104.0,2017-02-18,5.08
L002,-123.1406,44.1936,104.0,2017-02-19,4.93
L002,-123.1406,44.1936,104.0,2017-02-20,11.61
L002,-123.1406,44.1936,104.0,2017-02-21,30.12
L002,-123.1406,44.1936,104.0,2017-02-22,12.20
L002,-123.1406,44.1936,104.0,2017-02-23,3.06
L002,-123.1406,44.1936,104.0,2017-02-24,1.99
L002,-123.1406,44.1936,104.0,2017-02-25,0.88
L002,-123.1406,44.1936,104.0,2017-02-26,1.83
L002,-123.1406,44.1936,104.0,2017-02-27,7.51
L002,-123.1406,44.1936,104.0,2017-02-28,5.33
L002,-123.1406,44.1936,104.0,2017-03-01,0.81
L002,-123.1406,44.1936,104.0,2017-03-02,0.00
L002,-123.1406,44.1936,104.0,2017-03-03,0.00
L002,-123.1406,44.1936,104.0,2017-03-04,6.37
L002,-123.1406,44.1936,104.0,2017-03-05,5.88
L002,-123.1406,44.1936,104.0,2017-03-06,13.66
L002,-123.1406,44.1936,104.0,2017-03-07,11.67
L002,-123.1406,44.1936,104.0,2017-03-08,19.59
L002,-123.1406,44.1936,104.0,2017-03-09,13.33
L002,-123.1406,44.1936,104.0,2017-03-10,6.97
L002,-123.1406,44.1936,104.0,2017-03-11,0.58
L002,-123.1406,44.1936,104.0,2017-03-12,2.30
L002,-123.1406,44.1936,104.0,2017-03-13,0.00
L002,-123.1406,44.1936,104.0,2017-03-14,3.29
L002,-123.1406,44.1936,104.0,2017-03-15,0.85
L002,-123.1406,44.1936,104.0,2017-03-16,10.39
L002,-123.1406,44.1936,104.0,2017-03-17,0.15
L002,-123.1406,44.1936,104.0,2017-03-18,4.78
L002,-123.1406,44.1936,104.0,2017-03-19,8.96
L002,-123.1406,44.1936,104.0,2017-03-20,0.00
L002,-123.1406,44.1936,104.0,2017-03-21,8.83
L002,-123.1406,44.1936,104.0,2017-03-22,1.95
L002,-123.1406,44.1936,104.0,2017-03-23,1.00
L002,-123.1406,44.1936,104.0,2017-03-24,19.16
L002,-123.1406,44.1936,104.0,2017-03-25,11.25
L002,-123.1406,44.1936,104.0,2017-03-26,2.83
L002,-123.1406,44.1936,104.0,2017-03-27,13.20
L002,-123.1406,44.1936,104.0,2017-03-28,2.99
L002,-123.1406,44.1936,104.0,2017-03-29,1.80
L002,-123.1406,44.1936,104.0,2017-03-30,8.07
L002,-123.1406,44.1936,104.0,2017-03-31,1.10
L002,-123.1406,44.1936,104.0,2017-04-01,0.00
L002,-123.1406,44.1936,104.0,2017-04-02,0.71
L002,-123.1406,44.1936,104.0,2017-04-03,0.00
L002,-123.1406,44.1936,104.0,2017-04-04,0.00
L002,-123.1406,44.1936,104.0,2017-04-05,0.00
L002,-123.1406,44.1936,104.0,2017-04-06,1.77
L002,-123.1406,44.1936,104.0,2017-04-07,5.70
L002,-123.1406,44.1936,104.0,2017-04-08,15.17
L002,-123.1406,44.1936,104.0,2017-04-09,2.66
L002,-123.1406,44.1936,104.0,2017-04-10,5.52
L002,-123.1406,44.1936,104.0,2017-04-11,0.54
L002,-123.1406,44.1936,104.0,2017-04-12,8.20
L002,-123.1406,44.1936,104.0,2017-04-13,2.89
L002,-123.1406,44.1936,104.0,2017-04-14,4.19
L002,-123.1406,44.1936,104.0,2017-04-15,0.99
L002,-123.1406,44.1936,104.0,2017-04-16,0.00
L002,-123.1406,44.1936,104.0,2017-04-17,9.86
L002,-123.1406,44.1936,104.0,2017-04-18,19.62
L002,-123.1406,44.1936,104.0,2017-04-19,2.06
L002,-123.1406,44.1936,104.0,2017-04-20,9.80
L002,-123.1406,44.1936,104.0,2017-04-21,2.85
L002,-123.1406,44.1936,104.0,2017-04-22,0.52
L002,-123.1406,44.1936,104.0,2017-04-23,1.53
L002,-123.1406,44.1936,104.0,2017-04-24,9.77
L002,-123.1406,44.1936,104.0,2017-04-25,4.48
L002,-123.1406,44.1936,104.0,2017-04-26,14.16
L002,-123.1406,44.1936,104.0,2017-04-27,5.56
L002,-123.1406,44.1936,104.0,2017-04-28,1.97
L002,-123.1406,44.1936,104.0,2017-04-29,0.00
L002,-123.1406,44.1936,104.0,2017-04-30,1.15
L002,-123.1406,44.1936,104.0,2017-05-01,0.56
L002,-123.1406,44.1936,104.0,2017-05-02,0.00
L002,-123.1406,44.1936,104.0,2017-05-03,0.00
L002,-123.1406,44.1936,104.0,2017-05-04,0.00
L002,-123.1406,44.1936,104.0,2017-05-05,1.08
L002,-123.1406,44.1936,104.0,2017-05-06,3.16
L002,-123.1406,44.1936,104.0,2017-05-07,0.00
L002,-123.1406,44.1936,104.0,2017-05-08,0.00
L002,-123.1406,44.1936,104.0,2017-05-09,0.00
L002,-123.1406,44.1936,104.0,2017-05-10,0.00
L002,-123.1406,44.1936,104.0,2017-05-11,2.24
L002,-123.1406,44.1936,104.0,2017-05-12,9.91
L002,-123.1406,44.1936,104.0,2017-05-13,4.66
L002,-123.1406,44.1936,104.0,2017-05-14,4.14
L002,-123.1406,44.1936,104.0,2017-05-15,0.09
L002,-123.1406,44.1936,104.0,2017-05-16,5.41
L002,-123.1406,44.1936,104.0,2017-05-17,3.81
L002,-123.1406,44.1936,104.0,2017-05-18,0.00
L002,-123.1406,44.1936,104.0,2017-05-19,0.00
L002,-123.1406,44.1936,104.0,2017-05-20,0.00
L002,-123.1406,44.1936,104.0,2017-05-21,0.00
L002,-123.1406,44.1936,104.0,2017-05-22,0.00
L002,-123.1406,44.1936,104.0,2017-05-23,0.00
L002,-123.1406,44.1936,104.0,2017-05-24,0.00
L002,-123.1406,44.1936,104.0,2017-05-25,0.00
L002,-123.1406,44.1936,104.0,2017-05-26,0.00
L002,-123.1406,44.1936,104.0,2017-05-27,0.00
L002,-123.1406,44.1936,104.0,2017-05-28,0.00
L002,-123.1406,44.1936,104.0,2017-05-29,0.00
L002,-123.1406,44.1936,104.0,2017-05-30,0.34
L002,-123.1406,44.1936,104.0,2017-05-31,0.00
L002,-123.1406,44.1936,104.0,2017-06-01,0.00
L002,-123.1406,44.1936,104.0,2017-06-02,0.00
L002,-123.1406,44.1936,104.0,2017-06-03,0.00
L002,-123.1406,44.1936,104.0,2017-06-04,0.00
L002,-123.1406,44.1936,104.0,2017-06-05,0.00
L002,-123.1406,44.1936,104.0,2017-06-06,0.00
L002,-123.1406,44.1936,104.0,2017-06-07,0.00
L002,-123.1406,44.1936,104.0,2017-06-08,10.40
L002,-123.1406,44.1936,104.0,2017-06-09,0.91
L002,-123.1406,44.1936,104.0,2017-06-10,8.82
L002,-123.1406,44.1936,104.0,2017-06-11,11.07
L002,-123.1406,44.1936,104.0,2017-06-12,1.71
L002,-123.1406,44.1936,104.0,2017-06-13,0.54
L002,-123.1406,44.1936,104.0,2017-06-14,0.00
L002,-123.1406,44.1936,104.0,2017-06-15,1.53
L002,-123.1406,44.1936,104.0,2017-06-16,2.96
L002,-123.1406,44.1936,104.0,2017-06-17,0.72
L002,-123.1406,44.1936,104.0,2017-06-18,0.03
L002,-123.1406,44.1936,104.0,2017-06-19,0.00
L002,-123.1406,44.1936,104.0,2017-06-20,0.00
L002,-123.1406,44.1936,104.0,2017-06-21,0.00
L002,-123.1406,44.1936,104.0,2017-06-22,0.00
L002,-123.1406,44.1936,104.0,2017-06-23,0.00
L002,-123.1406,44.1936,104.0,2017-06-24,0.00
L002,-123.1406,44.1936,104.0,2017-06-25,0.00
L002,-123.1406,44.1936,104.0,2017-06-26,0.00
L002,-123.1406,44.1936,104.0,2017-06-27,0.00
L002,-123.1406,44.1936,104.0,2017-06-28,0.00
L002,-123.1406,44.1936,104.0,2017-06-29,0.00
L002,-123.1406,44.1936,104.0,2017-06-30,0.00

L003L013L014,-123.1783,44.1964,101.0,2017-01-01,4.74
L003L013L014,-123.1783,44.1964,101.0,2017-01-02,4.37
L003L013L014,-123.1783,44.1964,101.0,2017-01-03,0.44
L003L013L014,-123.1783,44.1964,101.0,2017-01-04,2.01
L003L013L014,-123.1783,44.1964,101.0,2017-01-05,1.59
L003L013L014,-123.1783,44.1964,101.0,2017-01-06,0.02
L003L013L014,-123.1783,44.1964,101.0,2017-01-07,0.81
L003L013L014,-123.1783,44.1964,101.0,2017-01-08,20.71
L003L013L014,-123.1783,44.1964,101.0,2017-01-09,20.92
L003L013L014,-123.1783,44.1964,101.0,2017-01-10,10.43
L003L013L014,-123.1783,44.1964,101.0,2017-01-11,17.56
L003L013L014,-123.1783,44.1964,101.0,2017-01-12,4.09
L003L013L014,-123.1783,44.1964,101.0,2017-01-13,0.44
L003L013L014,-123.1783,44.1964,101.0,2017-01-14,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-01-15,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-01-16,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-01-17,0.32
L003L013L014,-123.1783,44.1964,101.0,2017-01-18,15.65
L003L013L014,-123.1783,44.1964,101.0,2017-01-19,5.29
L003L013L014,-123.1783,44.1964,101.0,2017-01-20,1.90
L003L013L014,-123.1783,44.1964,101.0,2017-01-21,3.24
L003L013L014,-123.1783,44.1964,101.0,2017-01-22,11.69
L003L013L014,-123.1783,44.1964,101.0,2017-01-23,0.42
L003L013L014,-123.1783,44.1964,101.0,2017-01-24,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-01-25,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-01-26,0.56
L003L013L014,-123.1783,44.1964,101.0,2017-01-27,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-01-28,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-01-29,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-01-30,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-01-31,0.85
L003L013L014,-123.1783,44.1964,101.0,2017-02-01,0.47
L003L013L014,-123.1783,44.1964,101.0,2017-02-02,0.10
L003L013L014,-123.1783,44.1964,101.0,2017-02-03,4.51
L003L013L014,-123.1783,44.1964,101.0,2017-02-04,12.13
L003L013L014,-123.1783,44.1964,101.0,2017-02-05,27.82
L003L013L014,-123.1783,44.1964,101.0,2017-02-06,14.40
L003L013L014,-123.1783,44.1964,101.0,2017-02-07,20.47
L003L013L014,-123.1783,44.1964,101.0,2017-02-08,8.65
L003L013L014,-123.1783,44.1964,101.0,2017-02-09,20.26
L003L013L014,-123.1783,44.1964,101.0,2017-02-10,13.54
L003L013L014,-123.1783,44.1964,101.0,2017-02-11,9.45
L003L013L014,-123.1783,44.1964,101.0,2017-02-12,2.21
L003L013L014,-123.1783,44.1964,101.0,2017-02-13,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-02-14,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-02-15,1.26
L003L013L014,-123.1783,44.1964,101.0,2017-02-16,29.28
L003L013L014,-123.1783,44.1964,101.0,2017-02-17,17.30
L003L013L014,-123.1783,44.1964,101.0,2017-02-18,5.07
L003L013L014,-123.1783,44.1964,101.0,2017-02-19,5.07
L003L013L014,-123.1783,44.1964,101.0,2017-02-20,12.38
L003L013L014,-123.1783,44.1964,101.0,2017-02-21,28.99
L003L013L014,-123.1783,44.1964,101.0,2017-02-22,11.84
L003L013L014,-123.1783,44.1964,101.0,2017-02-23,3.20
L003L013L014,-123.1783,44.1964,101.0,2017-02-24,1.84
L003L013L014,-123.1783,44.1964,101.0,2017-02-25,0.97
L003L013L014,-123.1783,44.1964,101.0,2017-02-26,2.05
L003L013L014,-123.1783,44.1964,101.0,2017-02-27,7.99
L003L013L014,-123.1783,44.1964,101.0,2017-02-28,5.78
L003L013L014,-123.1783,44.1964,101.0,2017-03-01,0.85
L003L013L014,-123.1783,44.1964,101.0,2017-03-02,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-03-03,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-03-04,6.55
L003L013L014,-123.1783,44.1964,101.0,2017-03-05,6.30
L003L013L014,-123.1783,44.1964,101.0,2017-03-06,13.92
L003L013L014,-123.1783,44.1964,101.0,2017-03-07,12.38
L003L013L014,-123.1783,44.1964,101.0,2017-03-08,19.94
L003L013L014,-123.1783,44.1964,101.0,2017-03-09,12.95
L003L013L014,-123.1783,44.1964,101.0,2017-03-10,7.75
L003L013L014,-123.1783,44.1964,101.0,2017-03-11,0.59
L003L013L014,-123.1783,44.1964,101.0,2017-03-12,2.53
L003L013L014,-123.1783,44.1964,101.0,2017-03-13,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-03-14,3.22
L003L013L014,-123.1783,44.1964,101.0,2017-03-15,1.59
L003L013L014,-123.1783,44.1964,101.0,2017-03-16,10.60
L003L013L014,-123.1783,44.1964,101.0,2017-03-17,0.37
L003L013L014,-123.1783,44.1964,101.0,2017-03-18,5.10
L003L013L014,-123.1783,44.1964,101.0,2017-03-19,8.92
L003L013L014,-123.1783,44.1964,101.0,2017-03-20,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-03-21,9.01
L003L013L014,-123.1783,44.1964,101.0,2017-03-22,2.21
L003L013L014,-123.1783,44.1964,101.0,2017-03-23,1.21
L003L013L014,-123.1783,44.1964,101.0,2017-03-24,19.62
L003L013L014,-123.1783,44.1964,101.0,2017-03-25,11.18
L003L013L014,-123.1783,44.1964,101.0,2017-03-26,2.88
L003L013L014,-123.1783,44.1964,101.0,2017-03-27,13.49
L003L013L014,-123.1783,44.1964,101.0,2017-03-28,3.20
L003L013L014,-123.1783,44.1964,101.0,2017-03-29,1.94
L003L013L014,-123.1783,44.1964,101.0,2017-03-30,8.44
L003L013L014,-123.1783,44.1964,101.0,2017-03-31,0.99
L003L013L014,-123.1783,44.1964,101.0,2017-04-01,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-04-02,0.60
L003L013L014,-123.1783,44.1964,101.0,2017-04-03,0.00
L003L013L014,-123.1783,44.1964,101.0,2017-04-04,0.00
